Date,Exchange,FX,Return,r,3m,3mvUS,OI,NCL,NCS,NCSP,CL,CS,TRL,TRS,NRL,NRS,Contract
25/01/2000,JPY,105.97,-0.30%,-0.003,0.07,-5.89,102097,14395,38173,169,75880,38303,90444,76645,11653,25452,"(CONTRACTS OF 12,500,000 JAPANESE YEN)"
18/01/2000,JPY,105.65,0.40%,0.004,0.1,-5.89,98948,14552,39383,292,74679,34494,89523,74169,9425,24779,"(CONTRACTS OF 12,500,000 JAPANESE YEN)"
11/01/2000,JPY,106.07,-2.73%,-0.0269,0.13,-5.75,96868,13901,36654,232,73597,37278,87730,74164,9138,22704,"(CONTRACTS OF 12,500,000 JAPANESE YEN)"
04/01/2000,JPY,103.25,-0.88%,-0.0088,0.06,-5.99,74372,23597,8122,699,34206,49640,58502,58461,15870,15911,"(CONTRACTS OF 12,500,000 JAPANESE YEN)"
28/12/1999,JPY,102.35,-0.22%,-0.0022,0.5,-5.5,73726,26450,9454,990,31153,51444,58593,61888,15133,11838,"(CONTRACTS OF 12,500,000 JAPANESE YEN)"
21/12/1999,JPY,102.13,1.30%,0.013,0.2,-6,73528,23487,9737,990,31365,50754,55842,61481,17686,12047,"(CONTRACTS OF 12,500,000 JAPANESE YEN)"
14/12/1999,JPY,103.47,-1.07%,-0.0107,0.14,-5.96,70377,19012,9346,950,33178,47844,53140,58140,17237,12237,"(CONTRACTS OF 12,500,000 JAPANESE YEN)"
07/12/1999,JPY,102.37,-0.24%,-0.0024,0.18,-5.9,107366,41687,11362,1544,41522,79007,84753,91913,22613,15453,"(CONTRACTS OF 12,500,000 JAPANESE YEN)"
30/11/1999,JPY,102.12,2.14%,0.0216,0.16,-5.87,99716,49438,11458,806,26714,72150,76958,84414,22758,15302,"(CONTRACTS OF 12,500,000 JAPANESE YEN)"
23/11/1999,JPY,104.35,1.44%,0.0145,0.22,-5.78,90091,38048,11337,639,32035,63368,70722,75344,19369,14747,"(CONTRACTS OF 12,500,000 JAPANESE YEN)"
16/11/1999,JPY,105.87,-0.95%,-0.0095,0.23,-5.79,84939,31649,16651,392,36621,51482,68662,68525,16277,16414,"(CONTRACTS OF 12,500,000 JAPANESE YEN)"
09/11/1999,JPY,104.87,-0.65%,-0.0065,0.22,-5.74,85455,32008,12856,862,34831,55979,67701,69697,17754,15758,"(CONTRACTS OF 12,500,000 JAPANESE YEN)"
02/11/1999,JPY,104.19,0.59%,0.0059,0.06,-6.04,87789,38605,10798,1216,27394,61801,67215,73815,20574,13974,"(CONTRACTS OF 12,500,000 JAPANESE YEN)"
26/10/1999,JPY,104.81,0.52%,0.0052,0.13,-6.04,84344,39061,11348,432,24156,59427,63649,71207,20695,13137,"(CONTRACTS OF 12,500,000 JAPANESE YEN)"
19/10/1999,JPY,105.36,0.70%,0.007,0.14,-5.98,84001,39262,15884,806,23171,54137,63239,70827,20762,13174,"(CONTRACTS OF 12,500,000 JAPANESE YEN)"
12/10/1999,JPY,106.1,0.20%,0.002,0.12,-6.01,80770,37387,10217,796,21956,56720,60139,67733,20631,13037,"(CONTRACTS OF 12,500,000 JAPANESE YEN)"
05/10/1999,JPY,106.31,0.16%,0.0016,0.07,-6.01,79913,36745,10151,539,21601,57095,58885,67785,21028,12128,"(CONTRACTS OF 12,500,000 JAPANESE YEN)"
28/09/1999,JPY,106.48,-1.60%,-0.0159,0.02,-5.33,81131,40370,9085,1011,18549,57424,59930,67520,21201,13611,"(CONTRACTS OF 12,500,000 JAPANESE YEN)"
21/09/1999,JPY,104.8,0.99%,0.01,0.01,-5.44,86942,45832,8933,528,17679,65054,64039,74515,22903,12427,"(CONTRACTS OF 12,500,000 JAPANESE YEN)"
14/09/1999,JPY,105.85,4.42%,0.0453,0.03,-5.42,93219,54045,12921,720,15959,65244,70724,78885,22495,14334,"(CONTRACTS OF 12,500,000 JAPANESE YEN)"
07/09/1999,JPY,110.75,-0.96%,-0.0095,0.04,-5.38,154886,58185,13552,1621,65701,118058,125507,133231,29379,21655,"(CONTRACTS OF 12,500,000 JAPANESE YEN)"
31/08/1999,JPY,109.7,1.11%,0.0112,0.05,-5.39,146870,67229,13327,1006,53367,115529,121602,129862,25268,17008,"(CONTRACTS OF 12,500,000 JAPANESE YEN)"
24/08/1999,JPY,110.93,2.57%,0.0261,0.05,-5.4,139656,59178,14747,852,55836,107394,115866,122993,23790,16663,"(CONTRACTS OF 12,500,000 JAPANESE YEN)"
17/08/1999,JPY,113.86,0.81%,0.0081,0.01,-5.4,136057,56001,14689,876,54652,104080,111529,119645,24528,16412,"(CONTRACTS OF 12,500,000 JAPANESE YEN)"
10/08/1999,JPY,114.79,0.46%,0.0046,0.06,-5.36,132678,56618,16541,890,50009,99379,107517,116810,25161,15868,"(CONTRACTS OF 12,500,000 JAPANESE YEN)"
03/08/1999,JPY,115.32,0.96%,0.0097,0.04,-5.25,131570,56565,14696,490,49623,99848,106678,115034,24892,16536,"(CONTRACTS OF 12,500,000 JAPANESE YEN)"
27/07/1999,JPY,116.44,2.09%,0.0211,0.02,-5.26,130673,49571,24810,936,55166,85819,105673,111565,25000,19108,"(CONTRACTS OF 12,500,000 JAPANESE YEN)"
20/07/1999,JPY,118.92,1.91%,0.0192,0.02,-5.19,115699,31756,34466,849,67218,66147,99823,101462,15876,14237,"(CONTRACTS OF 12,500,000 JAPANESE YEN)"
13/07/1999,JPY,121.23,0.67%,0.0067,0.02,-5.19,113708,5766,58964,912,96973,34856,103651,94732,10057,18976,"(CONTRACTS OF 12,500,000 JAPANESE YEN)"
06/07/1999,JPY,122.05,-0.91%,-0.0091,0.03,-5.18,111634,4061,54037,743,97427,35117,102231,89897,9403,21737,"(CONTRACTS OF 12,500,000 JAPANESE YEN)"
29/06/1999,JPY,120.95,0.58%,0.0058,0.02,-5.17,108234,3561,52628,1093,92536,34488,97190,88209,11044,20025,"(CONTRACTS OF 12,500,000 JAPANESE YEN)"
22/06/1999,JPY,121.65,-1.05%,-0.0105,0.02,-5.11,104052,2178,53021,273,91990,33723,94441,87017,9611,17035,"(CONTRACTS OF 12,500,000 JAPANESE YEN)"
15/06/1999,JPY,120.38,-1.03%,-0.0103,0.02,-5.1,96356,2457,42518,1339,75838,34085,79634,77942,16722,18414,"(CONTRACTS OF 12,500,000 JAPANESE YEN)"
08/06/1999,JPY,119.15,1.28%,0.0129,0.03,-5,146342,4801,53803,2683,119962,65972,127446,122458,18896,23884,"(CONTRACTS OF 12,500,000 JAPANESE YEN)"
01/06/1999,JPY,120.7,1.29%,0.013,0.03,-4.95,118114,3868,49791,2107,98953,39620,104928,91518,13186,26596,"(CONTRACTS OF 12,500,000 JAPANESE YEN)"
25/05/1999,JPY,122.28,0.78%,0.0078,0.03,-4.9,131754,1827,64011,1210,114397,34369,117434,99590,14320,32164,"(CONTRACTS OF 12,500,000 JAPANESE YEN)"
18/05/1999,JPY,123.24,-1.92%,-0.019,0.03,-4.91,136084,3018,69715,1946,120244,32883,125208,104544,10876,31540,"(CONTRACTS OF 12,500,000 JAPANESE YEN)"
11/05/1999,JPY,120.92,-0.12%,-0.0012,0.03,-4.84,102147,2406,46471,1382,89100,30485,92888,78338,9259,23809,"(CONTRACTS OF 12,500,000 JAPANESE YEN)"
04/05/1999,JPY,120.77,-0.42%,-0.0042,0.07,-4.8,99590,5370,43808,1382,86445,28716,93197,73906,6393,25684,"(CONTRACTS OF 12,500,000 JAPANESE YEN)"
27/04/1999,JPY,120.26,-1.12%,-0.0111,0.06,-4.8,94472,2906,38216,1423,80259,29409,84588,69048,9884,25424,"(CONTRACTS OF 12,500,000 JAPANESE YEN)"
20/04/1999,JPY,118.93,0.65%,0.0065,0.07,-4.87,85666,3212,28889,1661,66648,30458,71521,61008,14145,24658,"(CONTRACTS OF 12,500,000 JAPANESE YEN)"
13/04/1999,JPY,119.71,0.76%,0.0077,0.07,-4.87,83908,2089,38468,1566,70764,20128,74419,60162,9489,23746,"(CONTRACTS OF 12,500,000 JAPANESE YEN)"
06/04/1999,JPY,120.63,-0.25%,-0.0025,0.09,-4.78,85436,1738,37435,1522,74516,21987,77776,60944,7660,24492,"(CONTRACTS OF 12,500,000 JAPANESE YEN)"
30/03/1999,JPY,120.33,-1.76%,-0.0174,0.1,-4.84,85280,2526,40989,500,74564,20234,77590,61723,7690,23557,"(CONTRACTS OF 12,500,000 JAPANESE YEN)"
23/03/1999,JPY,118.25,-0.57%,-0.0057,0.08,-4.79,74634,2128,33858,500,62417,20070,65045,54428,9589,20206,"(CONTRACTS OF 12,500,000 JAPANESE YEN)"
16/03/1999,JPY,117.58,2.83%,0.0287,0.09,-4.8,74429,1878,33670,522,64147,18285,66547,52477,7882,21952,"(CONTRACTS OF 12,500,000 JAPANESE YEN)"
09/03/1999,JPY,121,-0.75%,-0.0075,0.12,-4.76,124605,1305,45563,1542,108901,47219,111748,94324,12857,30281,"(CONTRACTS OF 12,500,000 JAPANESE YEN)"
02/03/1999,JPY,120.1,0.60%,0.006,0.13,-4.81,97584,2536,38747,976,83881,30621,87393,70344,10191,27240,"(CONTRACTS OF 12,500,000 JAPANESE YEN)"
23/02/1999,JPY,120.82,-1.84%,-0.0182,0.11,-4.76,89085,1484,35774,976,76879,27812,79339,64562,9746,24523,"(CONTRACTS OF 12,500,000 JAPANESE YEN)"
16/02/1999,JPY,118.64,-4.00%,-0.0392,0.15,-4.74,72244,7162,18278,1942,49317,31114,58421,51334,13823,20910,"(CONTRACTS OF 12,500,000 JAPANESE YEN)"
09/02/1999,JPY,114.08,-1.77%,-0.0175,0.12,-4.79,76418,18241,12052,1009,43806,47399,63056,60460,13362,15958,"(CONTRACTS OF 12,500,000 JAPANESE YEN)"
02/02/1999,JPY,112.1,1.45%,0.0146,0.12,-4.79,78317,19197,13093,1009,42246,47001,62452,61103,15865,17214,"(CONTRACTS OF 12,500,000 JAPANESE YEN)"
26/01/1999,JPY,113.75,-0.31%,-0.0031,0.25,-4.59,78063,23152,14584,533,36386,48368,60071,63485,17992,14578,"(CONTRACTS OF 12,500,000 JAPANESE YEN)"
19/01/1999,JPY,113.4,-0.93%,-0.0093,0.17,-4.66,78621,23579,18588,711,33931,45880,58221,65179,20400,13442,"(CONTRACTS OF 12,500,000 JAPANESE YEN)"
12/01/1999,JPY,112.35,-0.85%,-0.0085,0.2,-4.74,80474,28236,11310,579,28249,52201,57064,64090,23410,16384,"(CONTRACTS OF 12,500,000 JAPANESE YEN)"
05/01/1999,JPY,111.4,3.50%,0.0356,0.16,-4.77,78909,32885,10865,554,23349,52995,56788,64414,22121,14495,"(CONTRACTS OF 12,500,000 JAPANESE YEN)"
29/12/1998,JPY,115.44,0.95%,0.0096,0.37,-4.81,66189,20963,11086,533,27840,40946,49336,52565,16853,13624,"(CONTRACTS OF 12,500,000 JAPANESE YEN)"
22/12/1998,JPY,116.55,0.07%,0.0007,0.28,-4.84,65463,19626,11716,533,27894,37343,48053,49592,17410,15871,"(CONTRACTS OF 12,500,000 JAPANESE YEN)"
15/12/1998,JPY,116.63,2.08%,0.021,0.06,-5.16,65543,19442,11276,533,25717,35466,45692,47275,19851,18268,"(CONTRACTS OF 12,500,000 JAPANESE YEN)"
08/12/1998,JPY,119.11,2.42%,0.0245,0.21,-4.94,89427,14593,12298,0,60681,60916,75274,73214,14153,16213,"(CONTRACTS OF 12,500,000 JAPANESE YEN)"
01/12/1998,JPY,122.07,-0.80%,-0.008,0.06,-5.19,84057,12301,14537,30,58566,50971,70897,65538,13160,18519,"(CONTRACTS OF 12,500,000 JAPANESE YEN)"
24/11/1998,JPY,121.1,-0.05%,-0.0005,0.68,-4.54,85183,16515,15586,44,57686,53200,74245,68830,10938,16353,"(CONTRACTS OF 12,500,000 JAPANESE YEN)"
17/11/1998,JPY,121.04,0.99%,0.0099,0.68,-4.5,86640,18248,15688,0,55599,54071,73847,69759,12793,16881,"(CONTRACTS OF 12,500,000 JAPANESE YEN)"
10/11/1998,JPY,122.25,-6.09%,-0.0591,0.68,-4.63,95327,16585,15512,0,60587,57643,77172,73155,18155,22172,"(CONTRACTS OF 12,500,000 JAPANESE YEN)"
03/11/1998,JPY,115.23,2.28%,0.0231,0.75,-4.54,89560,25093,16388,0,45258,55321,70351,71709,19209,17851,"(CONTRACTS OF 12,500,000 JAPANESE YEN)"
27/10/1998,JPY,117.92,-1.24%,-0.0123,0.72,-4.43,87791,22729,18239,55,46460,53199,69244,71493,18547,16298,"(CONTRACTS OF 12,500,000 JAPANESE YEN)"
20/10/1998,JPY,116.48,1.95%,0.0197,0.69,-4.43,89791,25243,17023,250,46452,53705,71945,70978,17846,18813,"(CONTRACTS OF 12,500,000 JAPANESE YEN)"
13/10/1998,JPY,118.8,8.60%,0.0899,0.75,-4.56,88116,22889,16640,32,45098,51176,68019,67848,20097,20268,"(CONTRACTS OF 12,500,000 JAPANESE YEN)"
06/10/1998,JPY,129.98,3.27%,0.0332,0.65,-4.57,89771,28162,20336,39,42510,52838,70711,73213,19060,16558,"(CONTRACTS OF 12,500,000 JAPANESE YEN)"
29/09/1998,JPY,134.37,0.81%,0.0082,0.21,-5.04,84359,19307,18445,39,46538,49022,65884,67506,18475,16853,"(CONTRACTS OF 12,500,000 JAPANESE YEN)"
22/09/1998,JPY,135.47,-1.08%,-0.0108,0.07,-5.3,77894,18703,16640,39,40931,44979,59673,61658,18221,16236,"(CONTRACTS OF 12,500,000 JAPANESE YEN)"
15/09/1998,JPY,134.02,-1.47%,-0.0146,0.18,-5.2,79793,21708,15885,39,36461,45846,58208,61770,21585,18023,"(CONTRACTS OF 12,500,000 JAPANESE YEN)"
08/09/1998,JPY,132.08,3.34%,0.034,0.35,-5.11,138490,25433,17003,348,88417,94241,114198,111592,24292,26898,"(CONTRACTS OF 12,500,000 JAPANESE YEN)"
01/09/1998,JPY,136.65,5.18%,0.0532,0.27,-5.23,136199,9078,24395,4,108204,86754,117286,111153,18913,25046,"(CONTRACTS OF 12,500,000 JAPANESE YEN)"
25/08/1998,JPY,144.11,0.55%,0.0055,0.31,-5.25,144169,4686,46368,343,126513,66601,131542,113312,12627,30857,"(CONTRACTS OF 12,500,000 JAPANESE YEN)"
18/08/1998,JPY,144.9,1.59%,0.016,0.39,-5.17,148067,9012,52437,593,126354,62200,135959,115230,12108,32837,"(CONTRACTS OF 12,500,000 JAPANESE YEN)"
11/08/1998,JPY,147.24,-1.66%,-0.0164,0.34,-5.29,150804,3873,58571,308,133525,57522,137706,116401,13098,34403,"(CONTRACTS OF 12,500,000 JAPANESE YEN)"
04/08/1998,JPY,144.84,-2.65%,-0.0262,0.42,-5.17,142444,7563,53271,281,122811,55565,130655,109117,11789,33327,"(CONTRACTS OF 12,500,000 JAPANESE YEN)"
28/07/1998,JPY,141.1,-0.59%,-0.0059,0.41,-5.18,116184,3130,41054,321,99801,46616,103252,87991,12932,28193,"(CONTRACTS OF 12,500,000 JAPANESE YEN)"
21/07/1998,JPY,140.27,-0.24%,-0.0024,0.78,-4.81,110323,5700,37902,237,90109,45265,96046,83404,14277,26919,"(CONTRACTS OF 12,500,000 JAPANESE YEN)"
14/07/1998,JPY,139.93,-0.89%,-0.0088,0.38,-5.18,107157,2540,35647,237,89867,45351,92644,81235,14513,25922,"(CONTRACTS OF 12,500,000 JAPANESE YEN)"
07/07/1998,JPY,138.7,0.00%,0,0.34,-5.22,111492,5381,35426,237,93987,51597,99605,87260,11887,24232,"(CONTRACTS OF 12,500,000 JAPANESE YEN)"
30/06/1998,JPY,138.7,0.39%,0.004,0.43,-5.16,108781,4604,33577,0,93609,50957,98213,84534,10568,24247,"(CONTRACTS OF 12,500,000 JAPANESE YEN)"
23/06/1998,JPY,139.25,2.79%,0.0283,0.34,-5.23,112988,3825,32696,0,96824,52076,100649,84772,12339,28216,"(CONTRACTS OF 12,500,000 JAPANESE YEN)"
16/06/1998,JPY,143.24,-2.20%,-0.0218,0.37,-5.19,118902,11528,58275,125,93267,24287,104920,82687,13982,36215,"(CONTRACTS OF 12,500,000 JAPANESE YEN)"
09/06/1998,JPY,140.15,-1.01%,-0.01,0.34,-5.22,154971,8524,69319,1007,130508,44209,140039,114535,14932,40436,"(CONTRACTS OF 12,500,000 JAPANESE YEN)"
02/06/1998,JPY,138.75,-0.69%,-0.0069,0.36,-5.2,131550,8122,66329,278,112061,28622,120461,95229,11089,36321,"(CONTRACTS OF 12,500,000 JAPANESE YEN)"
26/05/1998,JPY,137.8,-1.04%,-0.0104,0.36,-5.23,124590,4611,68089,65,105999,27579,110675,95733,13915,28857,"(CONTRACTS OF 12,500,000 JAPANESE YEN)"
19/05/1998,JPY,136.38,-1.81%,-0.018,0.35,-5.21,120892,3718,57144,227,104521,26501,108466,83872,12426,37020,"(CONTRACTS OF 12,500,000 JAPANESE YEN)"
12/05/1998,JPY,133.95,-1.84%,-0.0182,0.35,-5.21,92820,3272,35194,325,78456,25995,82053,61514,10767,31306,"(CONTRACTS OF 12,500,000 JAPANESE YEN)"
05/05/1998,JPY,131.53,0.51%,0.0051,0.45,-5.11,92803,6064,32805,400,69442,30898,75906,64103,16897,28700,"(CONTRACTS OF 12,500,000 JAPANESE YEN)"
28/04/1998,JPY,132.2,-0.72%,-0.0071,0.44,-5.19,88323,2056,32481,0,74905,28538,76961,61019,11362,27304,"(CONTRACTS OF 12,500,000 JAPANESE YEN)"
21/04/1998,JPY,131.26,-1.38%,-0.0137,0.31,-5.25,93359,3872,43195,3,77905,23142,81780,66340,11579,27019,"(CONTRACTS OF 12,500,000 JAPANESE YEN)"
14/04/1998,JPY,129.47,2.97%,0.0301,0.43,-5.13,89758,3826,41090,0,73013,20493,76839,61583,12919,28175,"(CONTRACTS OF 12,500,000 JAPANESE YEN)"
07/04/1998,JPY,133.43,-0.25%,-0.0025,0.45,-5.11,118672,4055,59980,0,102138,24092,106193,84072,12479,34600,"(CONTRACTS OF 12,500,000 JAPANESE YEN)"
31/03/1998,JPY,133.1,-2.17%,-0.0215,0.5,-5.09,99645,4090,46888,0,85085,22807,89175,69695,10470,29950,"(CONTRACTS OF 12,500,000 JAPANESE YEN)"
24/03/1998,JPY,130.27,-1.14%,-0.0113,0.54,-5.02,81988,4339,36444,0,68703,17654,73042,54098,8946,27890,"(CONTRACTS OF 12,500,000 JAPANESE YEN)"
17/03/1998,JPY,128.8,-1.10%,-0.0109,0.53,-5.03,68922,4937,26053,791,52362,16559,58090,43403,10832,25519,"(CONTRACTS OF 12,500,000 JAPANESE YEN)"
10/03/1998,JPY,127.4,-0.97%,-0.0096,0.54,-4.96,107136,4388,18505,336,86410,65052,91134,83893,16002,23243,"(CONTRACTS OF 12,500,000 JAPANESE YEN)"
03/03/1998,JPY,126.18,1.37%,0.0138,0.5,-5.03,97168,7090,16029,0,74783,61643,81873,77672,15295,19496,"(CONTRACTS OF 12,500,000 JAPANESE YEN)"
24/02/1998,JPY,127.93,-1.13%,-0.0112,0.43,-5.1,98205,8425,17673,100,74708,57979,83233,75752,14972,22453,"(CONTRACTS OF 12,500,000 JAPANESE YEN)"
17/02/1998,JPY,126.5,-2.66%,-0.0263,0.44,-5.06,104210,9330,15953,516,72605,67860,82451,84329,21759,19881,"(CONTRACTS OF 12,500,000 JAPANESE YEN)"
10/02/1998,JPY,123.22,2.04%,0.0206,0.41,-5.09,104328,18676,19553,50,62173,70247,80899,89850,23429,14478,"(CONTRACTS OF 12,500,000 JAPANESE YEN)"
03/02/1998,JPY,125.78,-0.36%,-0.0036,0.4,-5.08,98601,6556,30828,633,73200,49300,80389,80761,18212,17840,"(CONTRACTS OF 12,500,000 JAPANESE YEN)"
27/01/1998,JPY,125.33,2.39%,0.0242,0.39,-5.13,91369,6251,28881,0,67118,43809,73369,72690,18000,18679,"(CONTRACTS OF 12,500,000 JAPANESE YEN)"
20/01/1998,JPY,128.4,2.28%,0.0231,0.4,-5.1,91039,3475,33736,23,75058,32766,78556,66525,12483,24514,"(CONTRACTS OF 12,500,000 JAPANESE YEN)"
13/01/1998,JPY,131.4,1.70%,0.0171,0.31,-5.19,97500,2885,40497,0,84016,28208,86901,68705,10599,28795,"(CONTRACTS OF 12,500,000 JAPANESE YEN)"
06/01/1998,JPY,133.67,-16.23%,-0.1504,0.34,-5.28,100138,3729,45782,0,86534,25177,90263,70959,9875,29179,"(CONTRACTS OF 12,500,000 JAPANESE YEN)"
30/12/1997,JPY,115,11.01%,0.1167,0.36,-5.32,87300,3614,37572,0,73941,25340,77555,62912,9745,24388,"(CONTRACTS OF 12,500,000 JAPANESE YEN)"
23/12/1997,JPY,129.23,1.16%,0.0117,0.25,-5.53,89139,3504,38911,0,74117,24583,77621,63494,11518,25645,"(CONTRACTS OF 12,500,000 JAPANESE YEN)"
16/12/1997,JPY,130.75,-0.80%,-0.008,0.29,0.29,99991,4327,47413,0,85379,24170,89706,71583,10285,28408,"(CONTRACTS OF 12,500,000 JAPANESE YEN)"
09/12/1997,JPY,129.71,-0.88%,-0.0087,0.42,0.42,157450,6823,50423,0,130606,70707,137429,121130,20021,36320,"(CONTRACTS OF 12,500,000 JAPANESE YEN)"
02/12/1997,JPY,128.58,-1.04%,-0.0103,0.09,-5.77,143466,3730,46878,801,124683,61956,129214,109635,14252,33831,"(CONTRACTS OF 12,500,000 JAPANESE YEN)"
25/11/1997,JPY,127.26,-0.92%,-0.0092,0.09,-5.66,133612,6158,46365,827,112871,56579,119856,103771,13756,29841,"(CONTRACTS OF 12,500,000 JAPANESE YEN)"
18/11/1997,JPY,126.1,-1.04%,-0.0104,0.13,-5.62,138653,8915,46437,854,113982,60921,123751,108212,14902,30441,"(CONTRACTS OF 12,500,000 JAPANESE YEN)"
11/11/1997,JPY,124.8,-2.30%,-0.0227,0.3,-5.38,134949,11352,45487,0,111714,60441,123066,105928,11883,29021,"(CONTRACTS OF 12,500,000 JAPANESE YEN)"
04/11/1997,JPY,122,-1.22%,-0.0121,0.36,-5.32,108806,9965,30807,1,87499,56417,97465,87225,11341,21581,"(CONTRACTS OF 12,500,000 JAPANESE YEN)"
28/10/1997,JPY,120.53,0.26%,0.0027,0.42,-5.18,105651,12675,28930,0,72894,53393,85569,82323,20082,23328,"(CONTRACTS OF 12,500,000 JAPANESE YEN)"
21/10/1997,JPY,120.85,0.67%,0.0067,0.39,-5.29,87983,14984,25891,637,58204,41878,73825,68406,14158,19577,"(CONTRACTS OF 12,500,000 JAPANESE YEN)"
14/10/1997,JPY,121.66,0.60%,0.0061,0.43,-5.22,84844,8972,27741,340,62490,36196,71802,64277,13042,20567,"(CONTRACTS OF 12,500,000 JAPANESE YEN)"
07/10/1997,JPY,122.4,-1.58%,-0.0156,0.44,-5.12,88180,4373,37375,0,74709,25512,79082,62887,9098,25293,"(CONTRACTS OF 12,500,000 JAPANESE YEN)"
30/09/1997,JPY,120.5,1.24%,0.0125,0.44,-5.26,77580,4845,30978,0,60009,24118,64854,55096,12726,22484,"(CONTRACTS OF 12,500,000 JAPANESE YEN)"
23/09/1997,JPY,122.01,-0.65%,-0.0065,0.46,-5.12,76840,3593,28748,20,62681,21153,66294,49921,10546,26919,"(CONTRACTS OF 12,500,000 JAPANESE YEN)"
16/09/1997,JPY,121.22,-2.09%,-0.0207,0.5,-4.93,71476,2870,26091,0,59561,20759,62431,46850,9045,24626,"(CONTRACTS OF 12,500,000 JAPANESE YEN)"
09/09/1997,JPY,118.74,2.25%,0.0227,0.46,-5.1,125821,5446,25849,1184,97562,65038,104192,92071,21629,33750,"(CONTRACTS OF 12,500,000 JAPANESE YEN)"
02/09/1997,JPY,121.47,-2.94%,-0.029,0.42,-5.22,110153,6542,35856,2759,85882,38998,95183,77613,14970,32540,"(CONTRACTS OF 12,500,000 JAPANESE YEN)"
26/08/1997,JPY,118,0.17%,0.0017,0.48,-5.12,82931,3752,26500,2128,65147,36200,71027,64828,11904,18103,"(CONTRACTS OF 12,500,000 JAPANESE YEN)"
19/08/1997,JPY,118.2,-1.63%,-0.0162,0.53,-4.93,81269,2782,29512,2218,63245,29964,68245,61694,13024,19575,"(CONTRACTS OF 12,500,000 JAPANESE YEN)"
12/08/1997,JPY,116.3,2.43%,0.0246,0.43,-5.19,73356,2476,26801,1801,55297,25524,59574,54126,13782,19230,"(CONTRACTS OF 12,500,000 JAPANESE YEN)"
05/08/1997,JPY,119.2,-0.72%,-0.0072,0.45,-5.13,82030,2664,31990,1123,68498,20155,72285,53268,9745,28762,"(CONTRACTS OF 12,500,000 JAPANESE YEN)"
29/07/1997,JPY,118.35,-2.82%,-0.0278,0.48,-5.08,79533,5255,27342,1108,58833,25271,65196,53721,14337,25812,"(CONTRACTS OF 12,500,000 JAPANESE YEN)"
22/07/1997,JPY,115.1,0.43%,0.0043,0.65,-4.94,60054,11379,13996,1110,31203,27787,43692,42893,16362,17161,"(CONTRACTS OF 12,500,000 JAPANESE YEN)"
15/07/1997,JPY,115.6,-2.09%,-0.0207,0.65,-4.85,58461,12607,14201,726,24744,26078,38077,41005,20384,17456,"(CONTRACTS OF 12,500,000 JAPANESE YEN)"
08/07/1997,JPY,113.23,1.41%,0.0142,0.5,-5.12,60190,18518,10327,36,18066,39482,36620,49845,23570,10345,"(CONTRACTS OF 12,500,000 JAPANESE YEN)"
01/07/1997,JPY,114.85,-0.04%,-0.0004,0.46,-5.22,49743,13831,11363,250,14694,27434,28775,39047,20968,10696,"(CONTRACTS OF 12,500,000 JAPANESE YEN)"
24/06/1997,JPY,114.8,-1.41%,-0.014,0.59,-5.11,52859,12573,11435,265,20155,30904,32993,42604,19866,10255,"(CONTRACTS OF 12,500,000 JAPANESE YEN)"
17/06/1997,JPY,113.2,-0.85%,-0.0084,0.59,-5.05,50981,13951,9490,250,16547,31753,30748,41493,20233,9488,"(CONTRACTS OF 12,500,000 JAPANESE YEN)"
10/06/1997,JPY,112.25,3.23%,0.0329,0.46,-5.23,100978,20060,9755,1386,53989,74170,75435,85311,25543,15667,"(CONTRACTS OF 12,500,000 JAPANESE YEN)"
03/06/1997,JPY,116,0.53%,0.0053,0.46,-5.18,84109,21915,11076,462,37245,60122,59622,71660,24487,12449,"(CONTRACTS OF 12,500,000 JAPANESE YEN)"
27/05/1997,JPY,116.62,-3.52%,-0.0346,0.5,-5.19,85114,21221,11274,259,37584,59548,59064,71081,26050,14033,"(CONTRACTS OF 12,500,000 JAPANESE YEN)"
20/05/1997,JPY,112.65,4.89%,0.0501,0.43,-5.1,94323,25107,11527,451,38313,64592,63871,76570,30452,17753,"(CONTRACTS OF 12,500,000 JAPANESE YEN)"
13/05/1997,JPY,118.44,5.53%,0.0569,0.56,-5.15,81674,19871,12900,227,37417,54168,57515,67295,24159,14379,"(CONTRACTS OF 12,500,000 JAPANESE YEN)"
06/05/1997,JPY,125.37,1.15%,0.0116,0.42,-5.26,82137,3630,33435,10,60465,23969,64105,57414,18032,24723,"(CONTRACTS OF 12,500,000 JAPANESE YEN)"
29/04/1997,JPY,126.83,-0.42%,-0.0042,0.42,-5.26,87253,1664,37527,54,72066,21738,73784,59319,13469,27934,"(CONTRACTS OF 12,500,000 JAPANESE YEN)"
22/04/1997,JPY,126.3,-0.24%,-0.0024,0.56,-5.12,82536,1941,35535,62,66794,21164,68797,56761,13739,25775,"(CONTRACTS OF 12,500,000 JAPANESE YEN)"
15/04/1997,JPY,126,0.23%,0.0023,0.4,-5.3,84154,1875,35489,84,69440,20559,71399,56132,12755,28022,"(CONTRACTS OF 12,500,000 JAPANESE YEN)"
08/04/1997,JPY,126.29,-3.75%,-0.0368,0.53,-5.17,79690,2615,33255,83,63485,18188,66183,51526,13507,28164,"(CONTRACTS OF 12,500,000 JAPANESE YEN)"
01/04/1997,JPY,121.73,1.62%,0.0164,0.56,-5.12,68670,2699,26432,30,49308,20932,52037,47394,16633,21276,"(CONTRACTS OF 12,500,000 JAPANESE YEN)"
