Date,AUDRR,AUD,EURGBPRR,EURGBP,EURSEKRR,EURSEK,GBPRR,GBP,CHFRR,CHF,EURCHFRR,EURCHF,EURJPYRR,EURJPY,EURRR,EUR,CADRR,CAD,JPYRR,JPY
16-Jul-01,-0.65,0.5073,0.1,0.6088,0.2,9.2068,-0.3,1.3994,-0.2,1.7716,-0.75,1.5112,-0.2,107.03,0.2,0.8528,0.2,1.5374,-0.1,125.47
17-Jul-01,-0.7,0.5093,0.1,0.6133,0.2,9.2076,-0.35,1.4016,-0.05,1.7526,-0.3,1.5065,-0.05,107.31,0.1,0.8597,0.2,1.5379,-0.1,124.83
18-Jul-01,-0.65,0.5154,0.1,0.6141,0.2,9.222,-0.3,1.4217,-0.5,1.7218,-0.75,1.5041,-0.05,108.01,0.5,0.8734,0.2,1.5368,0,123.92
19-Jul-01,-0.6,0.5129,0.4,0.6092,0.2,9.2475,-0.2,1.4283,-0.8,1.7282,-0.8,1.5043,0,107.5,0.6,0.8709,0.2,1.5402,-0.45,123.27
20-Jul-01,-0.35,0.5054,0.05,0.6097,0.15,9.2835,-0.1,1.4274,-0.8,1.726,-0.8,1.5035,0,107.14,0.65,0.8709,0.3,1.5428,-0.45,122.94
23-Jul-01,-0.85,0.5079,-0.1,0.6118,0.1,9.2944,-0.1,1.4199,-0.8,1.7332,-0.8,1.5059,0,107.71,0.6,0.8689,0.3,1.5446,-0.3,124.41
24-Jul-01,-0.5,0.5092,-0.1,0.6156,0.1,9.3154,0,1.4221,-0.7,1.7228,-0.8,1.5051,0,108.29,0.55,0.8735,0.4,1.5396,-0.1,124.01
25-Jul-01,-0.5,0.508,-0.1,0.6157,0.2,9.34,0,1.4279,-0.8,1.7136,-0.7,1.5095,0,108.81,0.7,0.8806,0.3,1.5362,-0.1,123.55
26-Jul-01,-0.6,0.5092,-0.1,0.6148,0.2,9.2825,-0.1,1.4275,-0.65,1.7194,-0.8,1.5096,0,108.62,0.6,0.878,0.2,1.5333,-0.3,123.71
27-Jul-01,-0.7,0.5082,0.05,0.6162,0.2,9.2657,0,1.4235,-0.7,1.7197,-0.8,1.5096,0,108.35,0.6,0.8774,0.2,1.5312,-0.2,123.46
30-Jul-01,-0.7,0.506,0.2,0.6129,0.1,9.2591,0,1.4223,-0.7,1.7266,-0.6,1.5091,0.1,109.38,0.55,0.8743,0.2,1.5254,-0.1,125.13
31-Jul-01,-0.7,0.5095,0.1,0.6148,0.1,9.2655,0,1.4256,-0.7,1.726,-0.5,1.5124,0.1,109.55,0.6,0.8761,0.2,1.533,0.2,125.03
01-Aug-01,-0.4,0.518,0.2,0.6145,0.1,9.2825,0,1.4246,-0.7,1.7127,-0.5,1.509,0.15,109.8,0.75,0.8809,0.2,1.536,0,124.6
02-Aug-01,-0.4,0.52,0.2,0.6169,0.1,9.2109,0.1,1.4311,-0.7,1.7086,-0.5,1.51,0.2,109.28,0.75,0.8834,0.2,1.534,-0.1,123.65
03-Aug-01,-0.2,0.5166,0.1,0.6183,0.1,9.162,0.1,1.4292,-0.7,1.7064,-0.5,1.5087,0.1,109.33,0.6,0.8842,0.3,1.5288,-0.2,123.65
06-Aug-01,-0.15,0.5172,0.1,0.6215,0.1,9.1756,0,1.418,-0.8,1.7093,-0.5,1.5068,0.1,109.26,0.6,0.8816,0.3,1.5249,-0.2,123.87
07-Aug-01,-0.35,0.515,0.1,0.6195,0,9.1431,-0.1,1.4156,-0.7,1.7174,-0.6,1.5066,0.1,108.43,0.6,0.8773,0.2,1.5351,-0.2,123.61
08-Aug-01,-0.3,0.5188,0.2,0.6208,0,9.1646,-0.1,1.4172,-0.5,1.709,-0.5,1.5042,0.1,108.78,0.5,0.8802,0.2,1.5337,-0.3,123.59
09-Aug-01,-0.3,0.5119,0.2,0.6256,0.1,9.1468,-0.1,1.4256,-0.6,1.6886,-0.5,1.5065,0.1,108.62,0.6,0.8922,0.2,1.5387,-0.3,121.75
10-Aug-01,-0.45,0.5128,0.2,0.6276,0,9.1691,-0.1,1.423,-0.9,1.694,-0.6,1.5127,0.1,109.13,0.75,0.8931,0.3,1.539,-0.6,121.99
13-Aug-01,-0.6,0.5172,0.3,0.6308,0.1,9.2257,0.1,1.4196,-0.85,1.6929,-0.5,1.5173,0.1,109.76,0.75,0.8963,0.2,1.5376,-0.7,122.45
14-Aug-01,-0.5,0.5216,0.4,0.6318,0.1,9.232,0,1.4286,-0.9,1.6793,-0.5,1.515,0.2,109.94,0.9,0.9029,0.3,1.5351,-0.35,121.74
15-Aug-01,-0.3,0.5287,0.4,0.6343,0.1,9.259,0.1,1.4406,-1.2,1.661,-0.5,1.5188,0.2,108.85,0.9,0.9139,0.2,1.5268,-0.9,119.55
16-Aug-01,-0.05,0.524,0.4,0.6328,0,9.275,0.25,1.4454,-1.3,1.6656,-0.3,1.5191,0.2,109.77,1.2,0.9118,0.1,1.5374,-1.2,120.38
17-Aug-01,-0.05,0.5355,0.2,0.636,0,9.3529,0.05,1.4453,-1,1.6562,-0.2,1.5205,0.2,110.38,0.85,0.9179,0.2,1.5426,-1.35,120.23
20-Aug-01,-0.1,0.5326,0.2,0.6325,0.2,9.4535,0.2,1.4441,-0.8,1.6606,-0.2,1.5183,0.2,110.52,0.8,0.9145,0.3,1.5447,-1.2,120.71
21-Aug-01,-0.1,0.5348,0.2,0.6307,0.2,9.4417,0.25,1.4545,-1,1.6538,-0.2,1.5176,0.15,109.7,1,0.9175,0.4,1.5479,-0.95,119.53
22-Aug-01,-0.1,0.5334,0.2,0.6308,0.2,9.4283,0.3,1.4489,-1,1.6629,-0.2,1.5208,0.1,110.09,1,0.9144,0.4,1.5406,-1.25,120.38
23-Aug-01,-0.1,0.5339,0.2,0.6322,0.2,9.4188,0.2,1.4471,-1,1.6607,-0.2,1.5197,0.3,109.67,0.9,0.915,0.2,1.5397,-1,119.83
24-Aug-01,0,0.5342,0.2,0.6318,0.2,9.3732,0.3,1.4428,-1,1.6643,-0.2,1.5188,0.15,109.64,1,0.9148,0.2,1.5387,-1.3,120.01
28-Aug-01,-0.25,0.5306,0.1,0.6277,0.1,9.3837,0.3,1.4528,-0.6,1.6623,-0.2,1.5166,0.1,109.51,0.65,0.9124,0.2,1.5388,-0.9,120.03
29-Aug-01,-0.1,0.5291,0.1,0.6262,0.1,9.4425,0.3,1.4506,-0.7,1.6694,-0.2,1.5169,0.1,109.17,0.7,0.909,0.2,1.545,-1,120.14
30-Aug-01,-0.2,0.5319,0,0.6284,0.1,9.5058,0.2,1.4572,-0.7,1.6531,-0.1,1.5147,0,109.39,0.7,0.9163,0.2,1.5445,-1,119.37
31-Aug-01,-0.2,0.5292,0.1,0.6273,0.2,9.4752,0.25,1.4535,-0.9,1.661,-0.1,1.5149,0,108.36,0.95,0.9122,0.2,1.5507,-1.3,118.75
03-Sep-01,-0.3,0.5266,0.1,0.6234,0.3,9.526,0.25,1.4537,-0.9,1.6705,-0.1,1.5153,0.2,107.7,0.9,0.9069,0.3,1.5508,-1.4,118.74
04-Sep-01,-0.4,0.5206,0.1,0.6149,0.3,9.478,0.25,1.4446,-0.6,1.7073,-0.1,1.5119,-0.25,105.93,0.5,0.8884,0.3,1.5583,-1.25,119.24
05-Sep-01,-0.4,0.5203,-0.1,0.6074,0.4,9.4418,0.1,1.4574,-0.1,1.7062,-0.4,1.5105,-0.3,106.78,0.1,0.8855,0.3,1.5561,-0.8,120.64
06-Sep-01,-0.5,0.522,0.15,0.6147,0.5,9.4841,0.25,1.4566,-0.1,1.6872,-0.4,1.5113,-0.1,108.34,0.1,0.8958,0.3,1.5568,-0.15,120.84
07-Sep-01,-0.55,0.519,0,0.6205,0.5,9.5198,0.25,1.4607,-0.25,1.6726,-0.4,1.5171,0.1,108.92,0.25,0.9072,0.3,1.565,-0.15,120
10-Sep-01,-0.55,0.513,0,0.6158,0.5,9.5577,0.25,1.4575,-0.5,1.6879,-0.4,1.5155,0.2,108.64,0.55,0.8979,0.4,1.5626,-0.45,121
11-Sep-01,-0.6,0.5219,-0.2,0.6192,0.5,9.5975,0.3,1.4767,-0.6,1.6405,-0.2,1.4991,0.1,109,0.5,0.914,0.3,1.5642,-0.1,119.17
12-Sep-01,-0.6,0.5164,0.3,0.6176,0.5,9.59,0.8,1.4677,-1.5,1.6585,-0.7,1.5045,0.2,108.41,1.5,0.9068,0.1,1.5842,-1.5,119.49
13-Sep-01,-0.3,0.5162,0.3,0.6193,0.5,9.5895,0.6,1.471,-1.58,1.648,-0.8,1.5017,0.2,108.31,0.9,0.9107,0.1,1.5659,-0.8,118.85
14-Sep-01,-0.3,0.5147,0.1,0.6256,0.5,9.6048,0.8,1.472,-1.2,1.6219,-0.8,1.494,0,107.84,1.1,0.9206,0.3,1.564,-1.4,117.35
17-Sep-01,-1,0.5022,0.1,0.6305,0.5,9.6881,0.8,1.4655,-1.4,1.6052,-0.8,1.4838,0.1,108.94,1.6,0.9243,0.3,1.5698,-1.4,117.85
18-Sep-01,-1,0.4968,0.3,0.6318,0.5,9.7404,0.8,1.4678,-1.6,1.5966,-0.8,1.4814,0.4,108.78,1.4,0.9273,0.3,1.572,-1.9,117.24
19-Sep-01,-1.3,0.4931,0.3,0.6306,0.5,9.7257,0.7,1.4681,-1.5,1.5945,-1.3,1.4748,0.4,108.97,1.4,0.9266,0.3,1.5685,-2,117.57
20-Sep-01,-1.2,0.4923,0.3,0.632,0.5,9.8303,0.8,1.4662,-1.5,1.5855,-1.3,1.4702,0,107.88,1.6,0.9276,0.3,1.5714,-2.4,116.24
21-Sep-01,-1.3,0.4842,0.3,0.6272,0.5,9.9486,0.8,1.4567,-1.5,1.5789,-1.3,1.4433,-0.1,106.55,1.2,0.9147,0.4,1.571,-2.5,116.57
24-Sep-01,-1.4,0.4913,0.3,0.6263,0.7,9.8718,0.5,1.4635,-1.4,1.5972,-1.8,1.4643,-0.5,107.7,1,0.9168,0.4,1.5697,-2.4,117.49
25-Sep-01,-1.2,0.4927,0.2,0.6273,0.7,9.8552,0.25,1.4701,-1.1,1.5875,-1.1,1.4645,-0.3,108.38,0.8,0.923,0.4,1.57,-1.9,117.48
26-Sep-01,-1.2,0.491,0.2,0.6254,0.7,9.9186,0.35,1.475,-0.8,1.5991,-1.1,1.4759,-0.3,108.62,0.85,0.923,0.3,1.5717,-1.5,117.7
27-Sep-01,-1.7,0.4878,0.1,0.622,0.7,9.8247,0.35,1.4739,-0.75,1.6124,-0.7,1.4797,-0.1,109.86,0.7,0.9181,0.4,1.578,-1.3,119.7
28-Sep-01,-1.6,0.491,0.1,0.6181,0.3,9.7242,0.1,1.4741,-0.7,1.6199,-0.5,1.4749,-0.1,108.83,0.6,0.9114,0.4,1.5791,-0.9,119.43
01-Oct-01,-1.3,0.4952,0.1,0.6196,0.2,9.7497,0.2,1.4791,-0.5,1.6165,-0.6,1.4828,-0.05,110.22,0.4,0.9173,0.4,1.5718,-0.9,120.16
02-Oct-01,-1.3,0.4952,0,0.625,0.1,9.7812,0.2,1.4691,-0.7,1.6194,-0.6,1.4876,0.1,110.9,0.6,0.9188,0.4,1.5672,-0.65,120.74
03-Oct-01,-0.9,0.4955,0.2,0.6189,0.1,9.7082,0.1,1.4774,-0.7,1.6225,-0.6,1.4838,0.3,110.27,0.8,0.9142,0.3,1.5685,-0.4,120.6
04-Oct-01,-0.9,0.4988,0.2,0.6218,0.1,9.7702,0.15,1.4755,-0.5,1.6199,-0.7,1.4869,0.1,110.56,0.55,0.9176,0.4,1.5689,-0.5,120.44
05-Oct-01,-0.7,0.5067,0.1,0.6182,0,9.7007,0.2,1.4841,-0.5,1.6162,-0.5,1.4838,0.1,110.62,0.5,0.9183,0.3,1.568,-0.4,120.5
08-Oct-01,-0.5,0.507,0.1,0.6245,0,9.7233,0.2,1.4741,-0.9,1.6072,-0.8,1.4808,0,110.22,0.6,0.9214,0.2,1.5616,-0.6,119.82
09-Oct-01,-0.5,0.5009,0,0.6261,0,9.6297,0,1.4577,-0.7,1.625,-0.5,1.4837,0.1,109.7,0.6,0.913,0.3,1.5652,-0.7,120.07
10-Oct-01,-0.7,0.5015,0.1,0.6267,0,9.6397,-0.1,1.4512,-0.4,1.6272,-0.5,1.4828,0.1,109.6,0.5,0.911,0.2,1.5672,-0.6,120.35
11-Oct-01,-0.7,0.5005,0,0.6241,0.3,9.479,-0.3,1.4445,-0.4,1.6445,-0.7,1.483,-0.4,109.54,0.4,0.9022,0.3,1.5644,-0.5,121.32
12-Oct-01,-1,0.5055,0.1,0.6272,0.3,9.4995,-0.3,1.4526,-0.6,1.6258,-1.3,1.4815,-0.3,110.07,0.2,0.9112,0.3,1.5625,-0.5,121.11
15-Oct-01,-0.9,0.5162,0.1,0.6271,0.3,9.4902,-0.3,1.449,-0.8,1.625,-1.3,1.4772,0.1,109.71,0.3,0.9092,0.3,1.5575,-0.7,120.8
16-Oct-01,-0.8,0.5109,0,0.6266,0.3,9.4998,-0.2,1.4486,-0.8,1.6346,-1.3,1.4843,0.1,110.1,0.4,0.908,0.2,1.5652,-0.7,121.25
17-Oct-01,-0.3,0.5084,0.1,0.6242,0,9.446,0,1.4474,-0.2,1.6382,-0.7,1.4802,0.1,108.88,0.3,0.9035,0.2,1.5704,-0.1,121.22
18-Oct-01,-1,0.5063,-0.1,0.6253,0,9.474,-0.2,1.4434,-0.3,1.6369,-0.6,1.4784,-0.3,109.4,0.1,0.9027,0.3,1.5773,-0.5,121.06
19-Oct-01,-0.65,0.5089,0,0.627,0,9.4623,0,1.4329,-0.3,1.642,-0.6,1.4766,0,108.92,0.2,0.8989,0.3,1.5743,-0.1,121.2
22-Oct-01,-0.3,0.5105,0.1,0.6251,0.1,9.5115,0,1.4253,-0.05,1.6588,-0.5,1.4782,0,108.82,0.1,0.892,0.3,1.5783,-0.1,122.42
23-Oct-01,-0.55,0.5075,0.2,0.6234,0,9.4712,-0.1,1.4255,-0.1,1.6604,-0.6,1.4775,0,109.11,0,0.89,0.3,1.5718,-0.1,122.54
24-Oct-01,-0.4,0.5075,0.2,0.6249,0,9.476,-0.1,1.4287,-0.2,1.6558,-0.6,1.4801,0,109.78,0,0.8938,0.2,1.5738,0.1,122.75
25-Oct-01,-0.5,0.5032,0.2,0.6249,0,9.4478,-0.15,1.4265,0,1.6531,-0.6,1.4753,0,109.84,0,0.8922,0.2,1.5733,0.1,122.84
26-Oct-01,-0.75,0.5024,0,0.6215,0,9.45,-0.15,1.4363,0,1.6509,-0.6,1.4742,0,109.7,0.1,0.893,0.3,1.576,0.05,122.66
29-Oct-01,-0.75,0.5053,0,0.622,0.1,9.527,-0.15,1.4535,-0.1,1.6282,-0.5,1.4729,0,110.31,0,0.9045,0.3,1.5746,0.15,121.94
30-Oct-01,-0.65,0.504,0,0.6231,0.1,9.592,0,1.4509,-0.3,1.6245,-0.6,1.4691,0,110.3,0.15,0.9044,0.3,1.578,0,121.94
31-Oct-01,-0.7,0.503,0.2,0.6183,0.1,9.5983,0,1.4537,-0.3,1.634,-0.6,1.4701,0.1,110.12,0.4,0.8997,0.5,1.5885,-0.1,122.4
01-Nov-01,-0.65,0.5081,0.1,0.6168,0.1,9.5168,0,1.4633,-0.3,1.6298,-0.6,1.4717,0.2,110.08,0.35,0.903,0.4,1.5955,0.1,122
02-Nov-01,-0.65,0.5082,0.1,0.618,0.1,9.5387,-0.1,1.4622,-0.4,1.6294,-0.6,1.4733,0.2,109.94,0.3,0.9039,0.5,1.592,-0.1,121.63
05-Nov-01,-0.6,0.5087,-0.1,0.6151,0.1,9.4883,-0.1,1.4582,-0.3,1.6398,-0.8,1.4733,0,109.17,0.1,0.8975,0.4,1.5929,-0.15,121.63
06-Nov-01,-0.6,0.5135,-0.1,0.613,0.1,9.4591,0,1.464,-0.3,1.645,-0.5,1.4721,-0.1,108.4,0.15,0.8948,0.4,1.5921,-0.15,121.15
07-Nov-01,-0.45,0.5151,-0.1,0.613,0.1,9.4193,0.1,1.4638,-0.3,1.6349,-0.5,1.4677,-0.05,108.6,0.15,0.8993,0.3,1.5984,-0.2,120.89
08-Nov-01,-0.4,0.515,-0.2,0.6137,0.1,9.4058,0.1,1.4533,-0.3,1.6398,-0.6,1.4634,-0.05,107.14,0.1,0.8924,0.3,1.5985,-0.2,120.11
09-Nov-01,-0.35,0.5185,-0.2,0.6142,0.25,9.395,0.1,1.456,-0.2,1.635,-0.6,1.4655,-0.1,107.73,0.2,0.8947,0.3,1.599,-0.2,120.13
12-Nov-01,-0.3,0.5205,-0.3,0.6148,0.25,9.4193,0.1,1.4539,-0.2,1.6362,-0.5,1.4632,-0.15,107.73,0.4,0.8943,0.3,1.6028,-0.3,121.64
13-Nov-01,-0.3,0.5203,-0.3,0.6102,0.3,9.3589,0,1.4411,-0.1,1.6714,-0.8,1.47,-0.3,107.12,0.2,0.8807,0.3,1.5933,-0.2,121.65
14-Nov-01,-0.25,0.52,-0.3,0.6122,0.23,9.3322,-0.2,1.4414,-0.1,1.6631,-0.8,1.4682,-0.3,107.32,-0.1,0.8823,0.5,1.5912,-0.2,121.55
15-Nov-01,-0.25,0.5181,-0.3,0.6154,0.23,9.3092,-0.2,1.4321,-0.1,1.6602,-0.8,1.4642,-0.25,107.82,-0.2,0.881,0.3,1.5872,0,122.28
16-Nov-01,-0.25,0.5222,-0.3,0.6192,0.23,9.376,-0.25,1.4267,-0.1,1.6565,-0.8,1.4642,-0.2,108.62,-0.1,0.884,0.4,1.5899,0,122.44
19-Nov-01,-0.25,0.522,-0.3,0.622,0.23,9.3474,-0.25,1.4121,0.1,1.6596,-0.8,1.4582,-0.2,108.24,-0.05,0.8784,0.2,1.5882,0.33,123.25
20-Nov-01,-0.25,0.5194,-0.3,0.6216,0.23,9.4042,-0.3,1.4192,-0.2,1.648,-0.8,1.4554,-0.05,108.15,0,0.8827,0.3,1.5948,0.33,122.55
21-Nov-01,-0.25,0.5162,0,0.62,0.23,9.3862,-0.3,1.4165,-0.25,1.6527,-0.8,1.4535,-0.15,108.14,0.2,0.8729,0.3,1.6,0.33,123.08
22-Nov-01,-0.65,0.5164,0,0.6216,0.25,9.3756,-0.3,1.4115,0,1.661,-0.8,1.4581,-0.05,108.77,0,0.8774,0.4,1.5995,0.4,123.92
23-Nov-01,-0.45,0.5172,-0.15,0.6222,0.23,9.3416,-0.15,1.41,0,1.6624,-0.8,1.4622,-0.05,109.08,0,0.877,0.3,1.59,0.35,124.38
26-Nov-01,-0.45,0.5186,0,0.6235,0.23,9.3298,-0.15,1.4112,0,1.6634,-0.8,1.4642,0.3,109.1,0,0.8802,0.4,1.5992,0.4,124.05
27-Nov-01,-0.35,0.5222,0.2,0.6232,0.25,9.3556,-0.2,1.4151,-0.2,1.656,-0.8,1.4622,0.45,109.51,0,0.8832,0.3,1.592,0.65,124.05
28-Nov-01,-0.35,0.5211,0.2,0.6225,0.25,9.4575,-0.3,1.4256,-0.3,1.6465,-0.8,1.4614,0.45,109.27,0.2,0.8872,0.3,1.5844,0.45,123.1
29-Nov-01,-0.35,0.5176,-0.1,0.6216,0.25,9.4627,0,1.4264,-0.48,1.6552,-0.8,1.469,0.35,109.88,0.35,0.8872,0.3,1.5805,0.4,123.83
30-Nov-01,-0.35,0.5176,-0.1,0.6294,0.2,9.55,-0.05,1.4232,-0.54,1.641,-0.8,1.4702,0.45,110.5,0.55,0.8962,0.2,1.5727,0.5,123.31
03-Dec-01,-0.35,0.5162,-0.1,0.6256,0.2,9.5411,-0.05,1.4245,-0.66,1.6536,-0.8,1.4744,0.5,110.62,0.55,0.8912,0.13,1.5766,0.5,124.06
04-Dec-01,-0.55,0.5144,-0.05,0.625,0.65,9.4673,-0.05,1.4215,-0.74,1.652,-0.8,1.47,0.5,110.56,0.5,0.8898,0.12,1.571,0.35,124.2
05-Dec-01,-0.65,0.5172,-0.05,0.626,0.65,9.3782,-0.05,1.4161,-0.72,1.6582,-0.8,1.472,0.6,110.2,0.4,0.8881,0.15,1.5738,0.35,124.12
06-Dec-01,-0.55,0.5189,-0.05,0.6264,0.4,9.3808,-0.05,1.4146,-0.73,1.6472,-0.5,1.4736,0.5,111.58,0.4,0.8947,0.15,1.5724,0.85,124.68
07-Dec-01,-0.45,0.5132,-0.05,0.6202,0.4,9.3675,-0.1,1.4331,-0.63,1.658,-0.33,1.4755,0.9,111.61,0.4,0.8893,0.14,1.575,0.9,125.5
10-Dec-01,-0.75,0.5142,-0.15,0.6202,0.4,9.3675,0,1.4351,-0.69,1.6625,-0.5,1.48,0.95,112.22,0.4,0.8906,0.17,1.5782,1.1,126.02
11-Dec-01,-0.75,0.5154,-0.1,0.619,0.4,9.3738,0.1,1.439,-0.67,1.6525,-0.5,1.4752,0.95,112.52,0.45,0.8926,0.19,1.5732,1.1,126.05
12-Dec-01,-0.55,0.5195,-0.1,0.619,0.4,9.3895,0.1,1.446,-0.63,1.6423,-0.35,1.474,1,113.08,0.55,0.8977,0.18,1.5666,0.9,125.9
13-Dec-01,-0.4,0.5182,-0.1,0.619,0.4,9.3852,0.2,1.4403,-0.75,1.651,-0.33,1.4747,1.15,112.48,0.6,0.8922,0.17,1.569,1,126.04
14-Dec-01,-0.4,0.5195,-0.1,0.62,,,0.35,1.452,-0.75,1.6306,-0.5,1.4722,0.95,114.94,0.7,0.8922,0.15,1.56,1.15,127.31
17-Dec-01,-0.4,0.5172,-0.1,0.6183,0.6,9.4442,0.35,1.458,-0.9,1.634,-0.3,1.4737,0.95,115.01,0.7,0.9016,0.1,1.5666,1.2,127.52
18-Dec-01,-0.4,0.5154,-0.1,0.6194,0.6,9.4602,0.4,1.4568,-0.8,1.6486,-0.5,1.474,1.25,115.3,0.75,0.8832,0.3,1.5735,1.3,127.7
19-Dec-01,-0.4,0.51,-0.1,0.6206,0.6,9.4458,0.25,1.4503,-0.75,1.6372,-0.75,1.4743,1.25,115.24,0.75,0.9004,0.1,1.5741,1,127.98
20-Dec-01,-0.65,0.505,-0.1,0.6211,0.6,9.5062,0.25,1.4494,-0.75,1.6292,-0.35,1.4672,1.05,115.68,0.7,0.9001,0.1,1.5785,1,128.5
21-Dec-01,-0.5,0.5072,-0.1,0.61,0.6,9.4674,0.25,1.4457,-0.65,1.677,-0.35,1.4798,1.15,116.02,0.7,0.8832,0.1,1.5952,0.95,131.52
27-Dec-01,-0.5,0.5074,-0.25,0.6074,0.6,9.4518,0.2,1.4525,-0.35,1.6486,-0.35,1.4827,1.05,116.1,0.5,0.8832,0.1,1.5973,1.3,131.64
02-Jan-02,-0.5,0.514,-0.3,0.6247,0.6,9.2692,0.2,1.4458,-0.7,1.644,-0.3,1.4851,1.05,119.32,0.35,0.9032,0.3,1.5972,1.3,132.11
03-Jan-02,-0.15,0.5142,0.2,0.625,0.6,9.2365,0.25,1.4381,-0.75,1.6497,-0.35,1.4836,1.15,118.3,0.9,0.8992,0.45,1.5977,1.15,131.64
04-Jan-02,-0.15,0.5201,0.2,0.6187,0.6,9.2184,0.15,1.4456,-0.75,1.6487,-0.3,1.4784,1,117.12,0.7,0.8947,0.45,1.5944,0.9,131.64
07-Jan-02,0,0.5175,0.25,0.6205,0.5,9.226,0.15,1.439,,,-0.3,1.472,0.9,118.9,0.6,0.8932,0.4,1.5988,0.85,130.96
08-Jan-02,-0.05,0.5237,0.25,0.6204,0.5,9.2728,0.2,1.439,-0.7,1.6556,-0.4,1.4787,0.9,118.48,0.6,0.892,0.4,1.5955,1,132.67
09-Jan-02,0.15,0.5245,0.25,0.6164,0.4,9.2436,0.1,1.4371,-0.65,1.659,-0.35,1.4792,1,118.37,0.55,0.8912,0.4,1.5964,1,132.84
10-Jan-02,0.25,0.5224,0.25,0.6188,0.65,9.166,0.1,1.4398,-0.65,1.6606,-0.35,1.4801,0.85,118.15,0.55,0.8912,0.3,1.5985,0.85,132.62
11-Jan-02,-0.05,0.52,0.25,0.6158,0.35,9.1612,0.1,1.4488,-0.7,1.6558,-0.2,1.4771,0.8,117.85,0.55,0.8924,0.3,1.5964,0.55,132.06
14-Jan-02,-0.1,0.5182,0.1,0.613,0.45,9.2438,0.1,1.4497,-0.75,1.6552,-0.2,1.4804,0.55,118.02,0.6,0.8942,0.3,1.5945,0.45,131.9
15-Jan-02,-0.2,0.5176,,,0.45,9.2028,0.1,1.4395,-0.7,1.6711,-0.2,1.476,0.55,115.92,0.55,0.8832,0.3,1.5887,0.4,131.25
16-Jan-02,-0.2,0.5152,0,0.6138,0.5,9.242,0.1,1.4374,-0.4,1.6586,-0.2,1.4638,0.3,116.38,0.25,0.8827,0.25,1.5984,0.2,131.84
17-Jan-02,-0.65,0.5142,0.1,0.6132,0.5,9.2318,0.1,1.435,-0.3,1.6664,-0.2,1.4672,0.35,116.71,0.25,0.8841,0.35,1.6092,0.2,132.54
18-Jan-02,-0.65,0.514,0.05,0.6119,0.5,9.2362,-0.1,1.4371,-0.35,1.6621,-0.55,1.4694,0.3,117.11,0.25,0.8841,0.45,1.6142,0.2,132.52
21-Jan-02,-0.65,0.5172,0.05,0.6153,0.5,9.2203,-0.1,1.4351,-0.5,1.661,-0.55,1.4674,0.3,117.1,0.3,0.8835,0.4,1.6125,0.2,132.58
22-Jan-02,-0.5,0.5195,0.05,0.6197,0.45,9.2726,-0.1,1.4291,-0.4,1.661,-0.1,1.4715,0.45,118.5,0.3,0.885,0.4,1.6072,0.35,133.85
23-Jan-02,-0.5,0.518,0.15,0.615,0.45,9.2444,-0.25,1.4241,-0.4,1.6708,-0.1,1.4664,0.45,117.96,0.25,0.8777,0.4,1.6011,0.55,134.4
24-Jan-02,-0.4,0.5104,0.23,0.6216,0.45,9.2335,-0.2,1.4229,-0.3,1.6766,-0.3,1.4705,0.5,118.1,0.15,0.8772,0.3,1.6026,0.38,134.72
25-Jan-02,-0.3,0.5161,0.15,0.614,0.5,9.2246,-0.4,1.4092,-0.1,1.703,-0.2,1.4747,0.5,116.33,0.05,0.865,0.2,1.609,0.6,134.34
28-Jan-02,-0.3,0.5135,0.1,0.6111,0.5,9.2362,-0.35,1.41,0,1.7057,-0.45,1.4708,0.05,115.12,-0.35,0.8624,0.15,1.5988,0.3,133.52
29-Jan-02,-0.4,0.508,0.1,0.6112,0.5,9.2392,-0.3,1.4135,0.25,1.6994,-0.5,1.4701,-0.2,115.3,-0.45,0.8651,0.15,1.593,0.15,133.28
30-Jan-02,-0.75,0.5065,0,0.6087,0.5,9.196,-0.4,1.4142,0.2,1.7092,-0.4,1.4681,-0.2,114.44,-0.3,0.8614,-0.1,1.587,0.15,132.84
31-Jan-02,-0.7,0.5076,0,0.6082,0.5,9.1568,-0.25,1.41,0.2,1.7194,-0.4,1.476,-0.1,115.48,-0.15,0.8582,-0.2,1.6102,-0.1,134.56
01-Feb-02,-0.7,0.509,-0.1,0.608,0.4,9.188,-0.25,1.4174,0.15,1.714,-0.4,1.478,0.1,114.75,-0.25,0.861,-0.1,1.589,0.6,133.05
04-Feb-02,-0.35,0.5102,-0.15,0.6114,0.23,9.2488,-0.2,1.423,0.15,1.696,-0.3,1.4771,0.1,115.16,-0.2,0.8704,-0.1,1.596,0.4,132.34
05-Feb-02,-0.35,0.5092,-0.15,0.6126,0.4,9.2173,-0.2,1.415,0.15,1.6971,-0.3,1.4721,0.1,116.16,0.2,0.8675,-0.1,1.5962,-0.05,133.82
06-Feb-02,-0.55,0.5084,-0.1,0.6142,0.4,9.2058,-0.2,1.4122,-0.25,1.6952,-0.45,1.4707,0.2,115.95,-0.2,0.8674,0.15,1.6046,0.3,133.6
07-Feb-02,-0.55,0.5112,-0.1,0.6158,0.4,9.2372,-0.1,1.4141,-0.3,1.6882,-0.45,1.4714,0.4,116.41,0.15,0.8707,0.2,1.5985,0.35,133.64
